Topic,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,current,next,x,y,dx,dy,left,right,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent,data,level,name,msg,file,function,line,topics
,1622535942.5358222,4561.0,1622535942.0,535564899.0,collab-activity,,,1544.0,440.0,1.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535942.6880748,4562.0,1622535942.0,687829732.0,collab-activity,,,1546.0,436.0,2.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535942.77613,4563.0,1622535942.0,775721311.0,collab-activity,,,1547.0,436.0,1.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535942.8780444,4564.0,1622535942.0,877726316.0,collab-activity,,,1547.0,433.0,0.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535942.9567962,4565.0,1622535942.0,956439495.0,collab-activity,,,1548.0,432.0,1.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535943.8749654,4566.0,1622535943.0,874662637.0,collab-activity,,,1548.0,431.0,0.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535943.9084604,4567.0,1622535943.0,908256530.0,collab-activity,,,1540.0,421.0,-8.0,-10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535943.9935548,4568.0,1622535943.0,993229150.0,collab-activity,,,1528.0,405.0,-12.0,-16.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.0353744,4569.0,1622535944.0,34950733.0,collab-activity,,,1521.0,397.0,-7.0,-8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.1807268,4570.0,1622535944.0,180443286.0,collab-activity,,,1515.0,393.0,-6.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.255831,4571.0,1622535944.0,255508899.0,collab-activity,,,1509.0,392.0,-6.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.2863824,4572.0,1622535944.0,286095380.0,collab-activity,,,1500.0,391.0,-9.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.3562598,4573.0,1622535944.0,356015920.0,collab-activity,,,1490.0,382.0,-10.0,-9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.4210927,4574.0,1622535944.0,420854330.0,collab-activity,,,1487.0,377.0,-3.0,-5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.4783392,4575.0,1622535944.0,478109598.0,collab-activity,,,1482.0,371.0,-5.0,-6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.5349152,4576.0,1622535944.0,534590721.0,collab-activity,,,1477.0,360.0,-5.0,-11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.6229668,4577.0,1622535944.0,622558116.0,collab-activity,,,1473.0,353.0,-4.0,-7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.874238,4578.0,1622535944.0,874000549.0,collab-activity,,,1472.0,353.0,-1.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535944.9642072,4579.0,1622535944.0,963708400.0,collab-activity,,,1468.0,347.0,-4.0,-6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535945.0146224,4580.0,1622535945.0,14350414.0,collab-activity,,,1466.0,344.0,-2.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535945.0862625,4581.0,1622535945.0,86018323.0,collab-activity,,,1465.0,344.0,-1.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535945.1386847,4582.0,1622535945.0,138495445.0,collab-activity,,,1456.0,322.0,-9.0,-22.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535945.1788883,4583.0,1622535945.0,178416967.0,collab-activity,,,1453.0,308.0,-3.0,-14.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535945.2707784,4584.0,1622535945.0,270550966.0,collab-activity,,,1453.0,276.0,0.0,-32.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535945.3356793,4585.0,1622535945.0,335413217.0,collab-activity,,,1464.0,207.0,11.0,-69.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535950.7200596,4586.0,1622535950.0,718914508.0,collab-activity,,,1137.0,168.0,-327.0,-39.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535950.7947235,4587.0,1622535950.0,794454336.0,collab-activity,,,1043.0,196.0,-94.0,28.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535950.930462,4588.0,1622535950.0,930232763.0,collab-activity,,,1036.0,199.0,-7.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535950.964074,4589.0,1622535950.0,963884592.0,collab-activity,,,1028.0,209.0,-8.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.035636,4590.0,1622535951.0,35411119.0,collab-activity,,,1014.0,227.0,-14.0,18.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.1195376,4591.0,1622535951.0,119212388.0,collab-activity,,,990.0,247.0,-24.0,20.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.203928,4592.0,1622535951.0,203671216.0,collab-activity,,,984.0,249.0,-6.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.2441294,4593.0,1622535951.0,243862390.0,collab-activity,,,977.0,251.0,-7.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.3283374,4594.0,1622535951.0,328037738.0,collab-activity,,,971.0,254.0,-6.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.4550662,4595.0,1622535951.0,454817771.0,collab-activity,,,970.0,254.0,-1.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.536316,4596.0,1622535951.0,536165475.0,collab-activity,,,967.0,254.0,-3.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.6224723,4597.0,1622535951.0,621525526.0,collab-activity,,,964.0,254.0,-3.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.7080407,4598.0,1622535951.0,707833051.0,collab-activity,,,962.0,254.0,-2.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.7445452,4599.0,1622535951.0,744252681.0,collab-activity,,,943.0,253.0,-19.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.8145554,4600.0,1622535951.0,814271688.0,collab-activity,,,927.0,252.0,-16.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535951.8799748,4601.0,1622535951.0,879639148.0,collab-activity,,,917.0,249.0,-10.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.272669,4602.0,1622535952.0,272321701.0,collab-activity,,,910.0,249.0,-7.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.339886,4603.0,1622535952.0,339669704.0,collab-activity,,,831.0,319.0,-79.0,70.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.3896344,4604.0,1622535952.0,389408826.0,collab-activity,,,679.0,453.0,-152.0,134.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.4832282,4605.0,1622535952.0,482978343.0,collab-activity,,,551.0,543.0,-128.0,90.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.5482838,4606.0,1622535952.0,547991752.0,collab-activity,,,454.0,602.0,-97.0,59.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.574639,4607.0,1622535952.0,574263811.0,collab-activity,,,394.0,643.0,-60.0,41.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.634684,4608.0,1622535952.0,634453773.0,collab-activity,,,352.0,674.0,-42.0,31.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.7324295,4609.0,1622535952.0,732223272.0,collab-activity,,,311.0,698.0,-41.0,24.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.788759,4610.0,1622535952.0,788385629.0,collab-activity,,,251.0,717.0,-60.0,19.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.8449922,4611.0,1622535952.0,843332767.0,collab-activity,,,142.0,749.0,-109.0,32.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535952.981204,4612.0,1622535952.0,980764150.0,collab-activity,,,123.0,753.0,-19.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.031104,4613.0,1622535953.0,30805110.0,collab-activity,,,251.0,738.0,128.0,-15.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.085382,4614.0,1622535953.0,85132122.0,collab-activity,,,448.0,714.0,197.0,-24.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.1549842,4615.0,1622535953.0,153662443.0,collab-activity,,,514.0,706.0,66.0,-8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.2209198,4616.0,1622535953.0,220489025.0,collab-activity,,,525.0,705.0,11.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.2743862,4617.0,1622535953.0,274170875.0,collab-activity,,,552.0,703.0,27.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.334953,4618.0,1622535953.0,334587812.0,collab-activity,,,610.0,688.0,58.0,-15.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.388204,4619.0,1622535953.0,387910366.0,collab-activity,,,653.0,681.0,43.0,-7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.4627602,4620.0,1622535953.0,462577342.0,collab-activity,,,688.0,675.0,35.0,-6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.5205038,4621.0,1622535953.0,520302057.0,collab-activity,,,702.0,673.0,14.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.5795343,4622.0,1622535953.0,579231500.0,collab-activity,,,735.0,662.0,33.0,-11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.6350074,4623.0,1622535953.0,634768486.0,collab-activity,,,770.0,650.0,35.0,-12.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.7248464,4624.0,1622535953.0,724594354.0,collab-activity,,,787.0,648.0,17.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.7847328,4625.0,1622535953.0,784459114.0,collab-activity,,,794.0,648.0,7.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.8346045,4626.0,1622535953.0,834337234.0,collab-activity,,,817.0,648.0,23.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.884158,4627.0,1622535953.0,883885860.0,collab-activity,,,858.0,650.0,41.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535953.983802,4628.0,1622535953.0,983525276.0,collab-activity,,,904.0,652.0,46.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.035343,4629.0,1622535954.0,35107374.0,collab-activity,,,941.0,652.0,37.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.1049018,4630.0,1622535954.0,104535818.0,collab-activity,,,990.0,652.0,49.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.1567738,4631.0,1622535954.0,156504869.0,collab-activity,,,1020.0,650.0,30.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.2220385,4632.0,1622535954.0,221738815.0,collab-activity,,,1033.0,649.0,13.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.2892468,4633.0,1622535954.0,288902282.0,collab-activity,,,1044.0,647.0,11.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.3388364,4634.0,1622535954.0,338569164.0,collab-activity,,,1063.0,643.0,19.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.4012325,4635.0,1622535954.0,400886535.0,collab-activity,,,1066.0,642.0,3.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.475845,4636.0,1622535954.0,475446224.0,collab-activity,,,1068.0,641.0,2.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.5250187,4637.0,1622535954.0,524799346.0,collab-activity,,,1070.0,637.0,2.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.6346884,4638.0,1622535954.0,634438991.0,collab-activity,,,1071.0,637.0,1.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535954.9529924,4639.0,1622535954.0,952543497.0,collab-activity,,,1070.0,636.0,-1.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.0382738,4640.0,1622535955.0,37957191.0,collab-activity,,,1065.0,636.0,-5.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.088719,4641.0,1622535955.0,88319540.0,collab-activity,,,1032.0,647.0,-33.0,11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.1624374,4642.0,1622535955.0,162180185.0,collab-activity,,,953.0,688.0,-79.0,41.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.2270749,4643.0,1622535955.0,226738691.0,collab-activity,,,823.0,755.0,-130.0,67.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.3742511,4644.0,1622535955.0,374014616.0,collab-activity,,,799.0,764.0,-24.0,9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.4713504,4645.0,1622535955.0,471163034.0,collab-activity,,,797.0,763.0,-2.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.526684,4646.0,1622535955.0,526388883.0,collab-activity,,,797.0,758.0,0.0,-5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.6184974,4647.0,1622535955.0,618302822.0,collab-activity,,,815.0,717.0,18.0,-41.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.6997268,4648.0,1622535955.0,699442625.0,collab-activity,,,895.0,604.0,80.0,-113.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.7428694,4649.0,1622535955.0,742506504.0,collab-activity,,,942.0,564.0,47.0,-40.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.7843802,4650.0,1622535955.0,784165859.0,collab-activity,,,1029.0,538.0,87.0,-26.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.8658848,4651.0,1622535955.0,865645885.0,collab-activity,,,1247.0,509.0,218.0,-29.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.9272175,4652.0,1622535955.0,926868438.0,collab-activity,,,1519.0,479.0,272.0,-30.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535955.982701,4653.0,1622535955.0,982430696.0,collab-activity,,,1743.0,425.0,224.0,-54.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.0404377,4654.0,1622535956.0,40130615.0,collab-activity,,,1790.0,407.0,47.0,-18.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.122048,4655.0,1622535956.0,121644496.0,collab-activity,,,1851.0,287.0,61.0,-120.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.166988,4656.0,1622535956.0,166573762.0,collab-activity,,,1875.0,133.0,24.0,-154.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.2322705,4657.0,1622535956.0,231725215.0,collab-activity,,,1874.0,119.0,-1.0,-14.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.2854352,4658.0,1622535956.0,285151243.0,collab-activity,,,1853.0,119.0,-21.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.4393218,4659.0,1622535956.0,439042091.0,collab-activity,,,1732.0,168.0,-121.0,49.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.5628474,4660.0,1622535956.0,562412500.0,collab-activity,,,1716.0,178.0,-16.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.627353,4661.0,1622535956.0,627111434.0,collab-activity,,,1707.0,177.0,-9.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.683174,4662.0,1622535956.0,682862997.0,collab-activity,,,1685.0,175.0,-22.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.7824116,4663.0,1622535956.0,781384468.0,collab-activity,,,1662.0,180.0,-23.0,5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535956.8413222,4664.0,1622535956.0,840163469.0,collab-activity,,,1659.0,180.0,-3.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535957.3226013,4665.0,1622535957.0,322300910.0,collab-activity,,,1659.0,179.0,0.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535957.387406,4666.0,1622535957.0,385896444.0,collab-activity,,,1659.0,172.0,0.0,-7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535957.87113,4667.0,1622535957.0,870871067.0,collab-activity,,,1657.0,171.0,-2.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535957.9055448,4668.0,1622535957.0,905304908.0,collab-activity,,,1648.0,178.0,-9.0,7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535957.9630082,4669.0,1622535957.0,962707757.0,collab-activity,,,1643.0,183.0,-5.0,5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.0404632,4670.0,1622535958.0,40156841.0,collab-activity,,,1637.0,187.0,-6.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.1247754,4671.0,1622535958.0,124469518.0,collab-activity,,,1630.0,193.0,-7.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.1979775,4672.0,1622535958.0,197674274.0,collab-activity,,,1624.0,199.0,-6.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.2348783,4673.0,1622535958.0,234645366.0,collab-activity,,,1618.0,205.0,-6.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.286866,4674.0,1622535958.0,286490917.0,collab-activity,,,1614.0,207.0,-4.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.3568678,4675.0,1622535958.0,356489419.0,collab-activity,,,1613.0,208.0,-1.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.4226084,4676.0,1622535958.0,422334194.0,collab-activity,,,1608.0,212.0,-5.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.5012898,4677.0,1622535958.0,500986337.0,collab-activity,,,1602.0,213.0,-6.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.5444703,4678.0,1622535958.0,544112682.0,collab-activity,,,1596.0,217.0,-6.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.6009612,4679.0,1622535958.0,600734233.0,collab-activity,,,1585.0,221.0,-11.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.6850977,4680.0,1622535958.0,684771776.0,collab-activity,,,1563.0,229.0,-22.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.7379696,4681.0,1622535958.0,737596511.0,collab-activity,,,1526.0,241.0,-37.0,12.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.818995,4682.0,1622535958.0,818726062.0,collab-activity,,,1502.0,249.0,-24.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.904559,4683.0,1622535958.0,904143810.0,collab-activity,,,1483.0,251.0,-19.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535958.9495811,4684.0,1622535958.0,949249982.0,collab-activity,,,1462.0,255.0,-21.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.006039,4685.0,1622535959.0,5603790.0,collab-activity,,,1445.0,257.0,-17.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.0564525,4686.0,1622535959.0,56188583.0,collab-activity,,,1429.0,259.0,-16.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.1238632,4687.0,1622535959.0,123603820.0,collab-activity,,,1419.0,261.0,-10.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.178438,4688.0,1622535959.0,178132772.0,collab-activity,,,1412.0,263.0,-7.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.2350998,4689.0,1622535959.0,234868526.0,collab-activity,,,1400.0,266.0,-12.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.306246,4690.0,1622535959.0,306016683.0,collab-activity,,,1377.0,274.0,-23.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.3630786,4691.0,1622535959.0,362890720.0,collab-activity,,,1351.0,282.0,-26.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.4262252,4692.0,1622535959.0,426023960.0,collab-activity,,,1312.0,293.0,-39.0,11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.4825044,4693.0,1622535959.0,482196331.0,collab-activity,,,1288.0,299.0,-24.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.547918,4694.0,1622535959.0,547689914.0,collab-activity,,,1271.0,305.0,-17.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535959.6047735,4695.0,1622535959.0,604573249.0,collab-activity,,,1268.0,334.0,-3.0,29.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535960.1227636,4696.0,1622535960.0,122501134.0,collab-activity,,,1268.0,338.0,0.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535960.2068732,4697.0,1622535960.0,206650733.0,collab-activity,,,1265.0,334.0,-3.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535964.0846725,4698.0,1622535964.0,84298849.0,collab-activity,,,1265.0,335.0,0.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535964.691143,4699.0,1622535964.0,690901279.0,collab-activity,,,1263.0,340.0,-2.0,5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535964.7783804,4700.0,1622535964.0,778183460.0,collab-activity,,,1246.0,334.0,-17.0,-6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535964.834785,4701.0,1622535964.0,834480285.0,collab-activity,,,1213.0,326.0,-33.0,-8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535964.8710625,4702.0,1622535964.0,870845556.0,collab-activity,,,1192.0,326.0,-21.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535964.937637,4703.0,1622535964.0,937303066.0,collab-activity,,,1087.0,330.0,-105.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.0300684,4704.0,1622535965.0,29741287.0,collab-activity,,,999.0,383.0,-88.0,53.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.084941,4705.0,1622535965.0,84579467.0,collab-activity,,,902.0,464.0,-97.0,81.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.135747,4706.0,1622535965.0,135502099.0,collab-activity,,,760.0,530.0,-142.0,66.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.1853974,4707.0,1622535965.0,185083150.0,collab-activity,,,732.0,533.0,-28.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.327261,4708.0,1622535965.0,326968669.0,collab-activity,,,725.0,533.0,-7.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.44439,4709.0,1622535965.0,444111108.0,collab-activity,,,720.0,530.0,-5.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.5084186,4710.0,1622535965.0,508132457.0,collab-activity,,,694.0,526.0,-26.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.5732594,4711.0,1622535965.0,572986125.0,collab-activity,,,674.0,535.0,-20.0,9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.7241764,4712.0,1622535965.0,723914384.0,collab-activity,,,661.0,544.0,-13.0,9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.791272,4713.0,1622535965.0,791030645.0,collab-activity,,,660.0,548.0,-1.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.8764122,4714.0,1622535965.0,876071929.0,collab-activity,,,659.0,554.0,-1.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.9359643,4715.0,1622535965.0,935639381.0,collab-activity,,,658.0,562.0,-1.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535965.985041,4716.0,1622535965.0,984782695.0,collab-activity,,,645.0,587.0,-13.0,25.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.0564654,4717.0,1622535966.0,56227684.0,collab-activity,,,599.0,629.0,-46.0,42.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.1314368,4718.0,1622535966.0,130924701.0,collab-activity,,,539.0,665.0,-60.0,36.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.1784115,4719.0,1622535966.0,178143978.0,collab-activity,,,515.0,675.0,-24.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.267454,4720.0,1622535966.0,266994476.0,collab-activity,,,490.0,683.0,-25.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.3012588,4721.0,1622535966.0,301008462.0,collab-activity,,,457.0,683.0,-33.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.368609,4722.0,1622535966.0,368353128.0,collab-activity,,,449.0,672.0,-8.0,-11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.4260762,4723.0,1622535966.0,425754308.0,collab-activity,,,447.0,656.0,-2.0,-16.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.5369897,4724.0,1622535966.0,536588907.0,collab-activity,,,450.0,645.0,3.0,-11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.5745802,4725.0,1622535966.0,574274063.0,collab-activity,,,461.0,634.0,11.0,-11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.639404,4726.0,1622535966.0,639073371.0,collab-activity,,,483.0,623.0,22.0,-11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535966.6700535,4727.0,1622535966.0,669670581.0,collab-activity,,,517.0,616.0,34.0,-7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
